	OddRatio	p-value	depth	go_descr	score
0016020	2.7	0.08770028051172807	2	membrane	-1.0
0071556	21.755555555555556	0.08770028051172807	6	integral component of lumenal side of endoplasmic reticulum membrane	-1.0
0008270	7.237037037037037	0.16786197174977657	6	zinc ion binding	-1.0
0030666	21.755555555555556	0.08770028051172807	4	endocytic vesicle membrane	-1.0
0019886	21.755555555555556	0.08770028051172807	5	antigen processing and presentation of exogenous peptide antigen via MHC class II	-1.0
0050852	21.755555555555556	0.08770028051172807	6	T cell receptor signaling pathway	-1.0
0002250	10.866666666666667	0.12868249447301705	3	adaptive immune response	-1.0
0005887	21.755555555555556	0.08770028051172807	4	integral component of plasma membrane	-1.0
0017166	10.866666666666667	0.12868249447301705	4	vinculin binding	-1.0
0003779	10.866666666666667	0.08770028051172807	4	actin binding	-1.0
0005856	4.333333333333333	0.08770028051172807	5	cytoskeleton	-1.0
0030426	10.866666666666667	0.12868249447301705	3	growth cone	-1.0
0045211	7.237037037037037	0.16786197174977657	5	postsynaptic membrane	-1.0
0005178	21.755555555555556	0.08770028051172807	3	integrin binding	-1.0
0032588	21.755555555555556	0.08770028051172807	6	trans-Golgi network membrane	-1.0
0042613	21.755555555555556	0.08770028051172807	5	MHC class II protein complex	-1.0
0030175	10.866666666666667	0.12868249447301705	5	filopodium	-1.0
0001954	21.755555555555556	0.08770028051172807	6	positive regulation of cell-matrix adhesion	-1.0
0019901	21.755555555555556	0.08770028051172807	5	protein kinase binding	-1.0
0014894	21.755555555555556	0.08770028051172807	4	response to denervation involved in regulation of muscle adaptation	-1.0
0032991	3.088888888888889	0.08770028051172807	1	protein-containing complex	-1.0
0007528	10.866666666666667	0.12868249447301705	4	neuromuscular junction development	-1.0
0031527	10.866666666666667	0.12868249447301705	5	filopodium membrane	-1.0
0016010	10.866666666666667	0.12868249447301705	3	dystrophin-associated glycoprotein complex	-1.0
0007517	10.866666666666667	0.12868249447301705	4	muscle organ development	-1.0
0006936	21.755555555555556	0.08770028051172807	4	muscle contraction	-1.0
2000649	21.755555555555556	0.08770028051172807	6	regulation of sodium ion transmembrane transporter activity	-1.0
0005765	21.755555555555556	0.08770028051172807	6	lysosomal membrane	-1.0
0030054	4.333333333333333	0.24111989925609797	2	cell junction	-1.0
0005886	3.1363636363636362	0.12868249447301705	3	plasma membrane	-1.0
0010008	21.755555555555556	0.08770028051172807	4	endosome membrane	-1.0
0005737	0.7843621399176954	1.0	2	cytoplasm	-1.0
0030669	21.755555555555556	0.08770028051172807	5	clathrin-coated endocytic vesicle membrane	-1.0
0030658	21.755555555555556	0.08770028051172807	4	transport vesicle membrane	-1.0
0031594	21.755555555555556	0.08770028051172807	3	neuromuscular junction	-1.0
0006955	21.755555555555556	0.08770028051172807	2	immune response	-1.0
0070062	2.397530864197531	0.36920626651652905	5	extracellular exosome	-1.0
0000139	21.755555555555556	0.08770028051172807	5	Golgi membrane	-1.0
0042383	10.866666666666667	0.12868249447301705	4	sarcolemma	-1.0
0051015	21.755555555555556	0.08770028051172807	3	actin filament binding	-1.0
0060333	21.755555555555556	0.08770028051172807	5	interferon-gamma-mediated signaling pathway	-1.0
0032395	21.755555555555556	0.08770028051172807	4	MHC class II receptor activity	-1.0
0030864	21.755555555555556	0.08770028051172807	7	cortical actin cytoskeleton	-1.0
0012507	21.755555555555556	0.08770028051172807	5	ER to Golgi transport vesicle membrane	-1.0
0005654	1.0148148148148148	1.0	2	nucleoplasm	-1.0
